Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,1526.56,7.00,0.00,427.44
Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,368.97,3.00,0.00,40.59
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,305.01,9.00,0.00,76.25
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,18.70,1.00,0.00,7.11
First Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,38.29,7.00,0.00,16.46
Standard Class,Home Office,United States,San Diego,California,92024,West,Furniture,Furnishings,26.25,3.00,0.00,11.03
Standard Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Binders,64.96,14.00,0.20,22.74
Standard Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Envelopes,43.70,5.00,0.00,20.54
Same Day,Home Office,United States,Glendale,Arizona,85301,West,Technology,Accessories,41.60,4.00,0.20,13.00
Same Day,Home Office,United States,Glendale,Arizona,85301,West,Office Supplies,Paper,23.12,5.00,0.20,8.38
Same Day,Home Office,United States,Glendale,Arizona,85301,West,Furniture,Chairs,113.89,2.00,0.20,9.97
Same Day,Home Office,United States,Glendale,Arizona,85301,West,Furniture,Furnishings,113.57,2.00,0.20,-5.68
Same Day,Home Office,United States,Glendale,Arizona,85301,West,Technology,Phones,7.92,2.00,0.20,0.69
Same Day,Home Office,United States,Glendale,Arizona,85301,West,Technology,Phones,671.98,2.00,0.20,50.40
Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,39.99,1.00,0.00,11.60
Standard Class,Home Office,United States,Watertown,New York,13601,East,Furniture,Chairs,191.65,3.00,0.10,31.94
Standard Class,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,2.31,1.00,0.70,-1.93
Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Binders,19.94,4.00,0.20,7.23
Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Fasteners,45.92,4.00,0.00,21.58
Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Paper,20.34,3.00,0.00,9.36
Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Labels,39.28,8.00,0.00,19.25
Second Class,Corporate,United States,Oceanside,California,92054,West,Furniture,Chairs,81.57,2.00,0.20,9.18
Second Class,Corporate,United States,Oceanside,California,92054,West,Furniture,Chairs,97.18,2.00,0.20,6.07
Second Class,Corporate,United States,Oceanside,California,92054,West,Office Supplies,Binders,24.32,5.00,0.20,8.21
Second Class,Corporate,United States,Oceanside,California,92054,West,Furniture,Furnishings,18.96,2.00,0.00,7.58
Standard Class,Consumer,United States,Skokie,Illinois,60076,Central,Furniture,Furnishings,32.95,6.00,0.60,-19.77
Standard Class,Consumer,United States,Skokie,Illinois,60076,Central,Office Supplies,Storage,30.02,4.00,0.20,3.00
Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Appliances,499.58,3.00,0.20,43.71
Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,31.10,6.00,0.20,10.89
Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Binders,13.27,8.00,0.70,-10.62
Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Furniture,Furnishings,28.27,2.00,0.20,6.36
Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Storage,259.14,4.00,0.20,-51.83
Standard Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,10.80,5.00,0.00,5.18
Standard Class,Consumer,United States,Allen,Texas,75002,Central,Furniture,Tables,244.01,2.00,0.30,-31.37
Standard Class,Consumer,United States,Allen,Texas,75002,Central,Office Supplies,Paper,15.94,4.00,0.20,5.38
Same Day,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Chairs,188.55,7.00,0.30,-2.69
Second Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Storage,22.58,2.00,0.00,5.87
Second Class,Consumer,United States,Mount Pleasant,South Carolina,29464,South,Furniture,Chairs,545.94,6.00,0.00,87.35
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,20.74,4.00,0.20,7.26
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,43.30,2.00,0.20,4.33
Standard Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,123.14,4.00,0.20,13.85
Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,11.26,4.00,0.20,3.80
Second Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Storage,53.42,3.00,0.20,4.67
Second Class,Consumer,United States,Springfield,Oregon,97477,West,Furniture,Tables,275.49,1.00,0.50,-170.80
Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,24.96,4.00,0.00,6.24
Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,19.36,2.00,0.00,9.29
Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,1267.65,9.00,0.00,152.12
Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,12.99,1.00,0.00,0.78
Second Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,18.56,4.00,0.20,6.50
Second Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Storage,449.15,5.00,0.00,8.98
Second Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,31.25,7.00,0.20,10.94
Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,61.44,3.00,0.00,16.59
Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,895.92,4.00,0.00,421.08
Second Class,Consumer,United States,Stockton,California,95207,West,Office Supplies,Binders,55.36,4.00,0.20,18.68
Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,55.92,5.00,0.20,6.29
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Envelopes,24.90,4.00,0.20,8.40
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,3.98,1.00,0.20,0.65
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,95.97,4.00,0.20,28.79
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Machines,206.99,3.00,0.70,-172.49
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Appliances,44.42,2.00,0.20,3.89
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,9.01,2.00,0.70,-7.20
Standard Class,Home Office,United States,Sterling Heights,Michigan,48310,Central,Office Supplies,Binders,19.00,5.00,0.00,8.93
Standard Class,Home Office,United States,Rochester,New York,14609,East,Office Supplies,Binders,33.38,4.00,0.20,10.43
First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Appliances,207.48,1.00,0.00,62.24
Standard Class,Home Office,United States,Eau Claire,Wisconsin,54703,Central,Office Supplies,Binders,91.68,3.00,0.00,45.84
First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Appliances,904.90,5.00,0.00,253.37
Standard Class,Consumer,United States,Rancho Cucamonga,California,91730,West,Office Supplies,Binders,34.27,3.00,0.20,11.14
First Class,Consumer,United States,Murray,Kentucky,42071,South,Furniture,Furnishings,191.82,3.00,0.00,74.81
Standard Class,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Appliances,243.88,5.00,0.20,27.44
Standard Class,Home Office,United States,Louisville,Colorado,80027,West,Office Supplies,Binders,12.03,5.00,0.70,-9.22
Standard Class,Home Office,United States,Louisville,Colorado,80027,West,Technology,Machines,2549.99,5.00,0.70,-3399.98
Standard Class,Home Office,United States,Louisville,Colorado,80027,West,Office Supplies,Binders,21.59,2.00,0.70,-15.84
Standard Class,Home Office,United States,Louisville,Colorado,80027,West,Office Supplies,Binders,8.96,6.00,0.70,-6.57
Standard Class,Home Office,United States,Louisville,Colorado,80027,West,Office Supplies,Paper,20.74,4.00,0.20,7.26
Standard Class,Home Office,United States,New York City,New York,10035,East,Furniture,Tables,344.22,2.00,0.40,-103.27
Standard Class,Home Office,United States,Pharr,Texas,78577,Central,Office Supplies,Storage,727.30,8.00,0.20,-172.73
Standard Class,Home Office,United States,Pharr,Texas,78577,Central,Furniture,Furnishings,22.61,3.00,0.60,-10.17
Standard Class,Home Office,United States,Pharr,Texas,78577,Central,Technology,Accessories,666.40,7.00,0.20,-33.32
Standard Class,Consumer,United States,West Jordan,Utah,84084,West,Office Supplies,Fasteners,5.04,3.00,0.00,0.20
Standard Class,Consumer,United States,West Jordan,Utah,84084,West,Office Supplies,Paper,92.94,3.00,0.00,41.82
Standard Class,Consumer,United States,West Jordan,Utah,84084,West,Furniture,Furnishings,66.69,3.00,0.00,22.01
Standard Class,Consumer,United States,West Jordan,Utah,84084,West,Office Supplies,Binders,91.68,5.00,0.20,28.65
Standard Class,Consumer,United States,Brownsville,Texas,78521,Central,Furniture,Bookcases,327.73,2.00,0.32,-14.46
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,52.27,11.00,0.20,17.64
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,17.94,3.00,0.00,8.07
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,254.35,3.00,0.20,0.00
Same Day,Corporate,United States,Billings,Montana,59102,West,Office Supplies,Binders,8.29,2.00,0.20,2.69
Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Furniture,Chairs,504.90,5.00,0.00,80.78
Standard Class,Corporate,United States,Gresham,Oregon,97030,West,Technology,Phones,403.17,4.00,0.20,25.20
Standard Class,Corporate,United States,Lincoln Park,Michigan,48146,Central,Furniture,Bookcases,194.32,4.00,0.00,31.09
Standard Class,Corporate,United States,Lincoln Park,Michigan,48146,Central,Office Supplies,Art,25.99,1.00,0.00,7.54
Standard Class,Consumer,United States,Gresham,Oregon,97030,West,Furniture,Chairs,195.14,4.00,0.20,-12.20
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,20.74,4.00,0.20,7.26
Standard Class,Consumer,United States,Monroe,Louisiana,71203,South,Technology,Accessories,53.70,6.00,0.00,10.20
Standard Class,Consumer,United States,Monroe,Louisiana,71203,South,Office Supplies,Binders,36.26,7.00,0.00,16.68
Standard Class,Consumer,United States,Monroe,Louisiana,71203,South,Office Supplies,Art,56.30,2.00,0.00,15.76
Standard Class,Consumer,United States,Monroe,Louisiana,71203,South,Office Supplies,Paper,32.40,5.00,0.00,15.55
Standard Class,Consumer,United States,Monroe,Louisiana,71203,South,Furniture,Furnishings,29.16,2.00,0.00,10.79
Standard Class,Corporate,United States,Pasadena,California,91104,West,Furniture,Tables,171.29,3.00,0.20,-6.42
Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Furniture,Furnishings,16.72,5.00,0.20,3.34
Same Day,Home Office,United States,Long Beach,California,90805,West,Office Supplies,Paper,12.96,2.00,0.00,6.22
Same Day,Home Office,United States,Long Beach,California,90805,West,Office Supplies,Envelopes,22.18,2.00,0.00,10.87
Same Day,Home Office,United States,Long Beach,California,90805,West,Furniture,Chairs,2054.27,8.00,0.20,256.78
Second Class,Consumer,United States,Troy,Ohio,45373,East,Technology,Phones,1022.97,5.00,0.40,-255.74
Second Class,Home Office,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Art,13.90,5.00,0.00,3.61
Second Class,Home Office,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Paper,26.38,1.00,0.00,12.13
Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,43.18,7.00,0.20,13.49
First Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Tables,411.80,2.00,0.00,70.01
First Class,Home Office,United States,Columbus,Georgia,31907,South,Technology,Accessories,360.00,4.00,0.00,129.60
Standard Class,Home Office,United States,Meridian,Idaho,83642,West,Furniture,Furnishings,41.96,2.00,0.00,2.94
Standard Class,Home Office,United States,Meridian,Idaho,83642,West,Office Supplies,Appliances,227.84,4.00,0.00,66.07
Standard Class,Home Office,United States,Meridian,Idaho,83642,West,Office Supplies,Paper,37.94,2.00,0.00,18.21
Second Class,Home Office,United States,Detroit,Michigan,48227,Central,Technology,Phones,517.90,2.00,0.00,134.65
Second Class,Home Office,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,5.28,2.00,0.00,2.43
Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Copiers,2799.96,5.00,0.20,874.99
Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,8.96,2.00,0.00,4.30
Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Labels,31.50,10.00,0.00,15.12
Second Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,30.56,2.00,0.00,10.39
Second Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Tables,24.37,2.00,0.20,-3.35
Standard Class,Corporate,United States,Newark,Ohio,43055,East,Technology,Accessories,119.98,3.00,0.20,22.50
Standard Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,26.88,8.00,0.20,9.74
First Class,Corporate,United States,Newark,Delaware,19711,East,Technology,Phones,83.97,3.00,0.00,23.51
First Class,Corporate,United States,Newark,Delaware,19711,East,Technology,Accessories,104.97,3.00,0.00,7.35
Second Class,Home Office,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,90.80,8.00,0.00,25.42
Second Class,Home Office,United States,Albuquerque,New Mexico,87105,West,Technology,Phones,140.74,8.00,0.20,49.26
Second Class,Home Office,United States,Albuquerque,New Mexico,87105,West,Technology,Accessories,214.95,5.00,0.00,88.13
Second Class,Home Office,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,45.36,7.00,0.00,21.77
Second Class,Home Office,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,288.24,6.00,0.00,138.36
Same Day,Home Office,United States,Toledo,Ohio,43615,East,Office Supplies,Appliances,663.94,4.00,0.20,82.99
Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Storage,2934.33,7.00,0.00,792.27
Standard Class,Corporate,United States,Newark,Delaware,19711,East,Furniture,Furnishings,124.41,3.00,0.00,14.93
Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Art,57.75,5.00,0.00,26.57
First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,114.46,2.00,0.00,28.62
Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Bookcases,120.67,2.00,0.15,18.45
Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Storage,342.86,3.00,0.20,38.57
Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,16.74,5.00,0.60,-14.23
Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Furniture,Chairs,981.37,2.00,0.30,-140.20
Standard Class,Home Office,United States,San Diego,California,92037,West,Office Supplies,Art,31.84,8.00,0.00,10.51
First Class,Home Office,United States,Apple Valley,California,92307,West,Office Supplies,Paper,12.96,2.00,0.00,6.22
First Class,Home Office,United States,Apple Valley,California,92307,West,Technology,Phones,43.18,3.00,0.20,15.11
Standard Class,Home Office,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,58.34,2.00,0.00,28.00
Standard Class,Home Office,United States,Louisville,Kentucky,40214,South,Technology,Phones,539.97,3.00,0.00,134.99
Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,3.93,1.00,0.20,1.33
Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,252.78,4.00,0.80,-417.09
Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Accessories,127.98,2.00,0.20,16.00
